Código Promo;Propietario;Provincia;Localidad;Calle;Número;Cp;Id_Inmueble;Referencia;Tipo;PrecioVentaPúblico;PrecioAlquiler;
"00330889";"SAREB";"Castellón";"Moncofar";"MARBELLA";"58";"12593";"64419";"2001##00330889";"Piso";"98200";"0";
"00333851";"SAREB";"Granada";"La";"García Lorca";"23-25";"18140";"64428";"2001##00333851";"Local";"0";"1002";
"00334857";"SAREB";"Murcia";"Alhama";"de Europa";"8";"30840";"65509";"2001##00334857";"Nave";"165300";"0";
"00332777";"SAREB";"Baleares";"Can";"HORACIO";"13";"7610";"62883";"2001##00332777";"Local";"193400";"0";
"00318365";"SAREB";"Barcelona";"Esplugues";"PUBILLA CASES";"43";"8950";"56940";"2001##00318365";"Piso";"89900";"0";
"00335195";"SAREB";"Girona";"Salt";"Torres i Bages";"12";"17190";"61519";"2001##00335195";"Piso";"80000";"0";
"00316937";"SAREB";"Lleida";"Anglesola";"INDUSTRIAL LA SERRA II, PARC. 14";"0";"25320";"69093";"2001##00316937";"Nave";"191900";"0";
"00318445";"SAREB";"Barcelona";"Sabadell";"CAMPOAMOR";"1";"8204";"54607";"2001##00318445";"Piso";"67500";"0";
"00333309";"SAREB";"Baleares";"Mahon";"LA PLANA";"23";"7702";"61501";"2001##00333309";"Piso";"268600";"0";
"00331770";"SAREB";"Córdoba";"Lucena";"POLÍGONO CERRO GORDO";"14-15";"14900";"61508";"2001##00331770";"Nave";"707300";"0";
"00316342";"SAREB";"Madrid";"Colmenar";"ESPAÑA";"44";"28380";"60347";"2001##00316342";"Casa";"128900";"0";
"00329187";"SAREB";"Tarragona";"Deltebre";"RAFAEL ALBERTI";"5";"43580";"61493";"2001##00329187";"Piso";"129600";"0";
"00316392";"SAREB";"Barcelona";"La";"FRANCESC CAMBO";"1642";"8789";"60405";"2001##00316392";"Casa";"83900";"0";
"00334484";"SAREB";"Baleares";"Bunyola";"BUNYOLA - SANTA MARIA";"KM";"7110";"61500";"2001##00334484";"Piso";"306000";"0";
"00330144";"SAREB";"Valencia";"La";"Augusto Danvila esquina Maestro Serrano";"0148";"46185";"65486";"2001##00330144";"Local";"194600";"0";
"00316705";"SAREB";"Barcelona";"L'Ametlla";"S.BARTOMEU, UR.SERRAT DE L&amp;apos;ATMELLA";"34";"8480";"87093";"2001##00316705";"Casa";"217000";"0";
"00319779";"SAREB";"Barcelona";"Badalona";"ALFONS XIII";"610";"8913";"51527";"2001##00319779";"Piso";"114900";"0";
"00333818";"SAREB";"Baleares";"Inca";"MALFERITS";"41";"7300";"65443";"2001##00333818";"Piso";"67800";"0";
"00316758";"SAREB";"Madrid";"Rivas";"MARIE CURIE";"5";"28529";"87686";"2001##00316758";"Oficina";"367600";"0";
"00316924";"SAREB";"Tarragona";"Constanti";"ALEMANIA";"3";"43120";"74062";"2001##00316924";"Nave";"119800";"0";
"00316878";"SAREB";"Alicante";"Jávea/Xàbia";"PORT";"24";"3730";"73624";"2001##00316878";"Local";"42200";"0";
"00327761";"SAREB";"Tarragona";"Deltebre";"RAFAEL ALBERTI";"5";"43580";"61530";"2001##00327761";"Piso";"128500";"0";
"00329472";"SAREB";"Alicante";"Muchamiel";"ALFONSO XII";"41";"3110";"61533";"2001##00329472";"Local";"178600";"0";
"00333916";"SAREB";"Baleares";"Palma";"DESP.18 CAMI DELS REIS SOLAR 3 3º";"0003";"7011";"61523";"2001##00333916";"Oficina";"232100";"0";
"00318010";"SAREB";"Madrid";"Madrid";"CAMARENA";"198";"28047";"53447";"2001##00318010";"Piso";"103800";"0";
"00329401";"SAREB";"Valencia";"Gilet";"CIUTAT JARDIN";"2";"46149";"65432";"2001##00329401";"Piso";"138900";"0";
"00328266";"SAREB";"Barcelona";"Terrassa";"Prat de la Riba";"235";"8226";"65419";"2001##00328266";"Piso";"84600";"0";
"00328139";"SAREB";"Valencia";"Naquera";"Vinyes Perdudes";"11";"46119";"65415";"2001##00328139";"Piso";"81400";"0";
"00335547";"SAREB";"Barcelona";"Viladecans";"NARCÍS MONTURIOL";"17-19";"8840";"62720";"2001##00335547";"Local";"212100";"0";
"00332469";"SAREB";"Valencia";"Paterna";"Cardenal Benlloch";"6";"46980";"62740";"2001##00332469";"Piso";"145600";"0";
"00330445";"SAREB";"Barcelona";"Barcelona";"Sant Ramon Nonat";"11";"8028";"61453";"2001##00330445";"Local";"114500";"0";
"00332724";"SAREB";"Baleares";"Calvia";"MONT ANETO";"7";"7180";"61452";"2001##00332724";"Local";"117000";"0";
"00335825";"SAREB";"Baleares";"Santa";"LLAÜT";"37";"7320";"61450";"2001##00335825";"Oficina";"167500";"0";
"00329989";"SAREB";"Castellón";"Oropesa";"AMPLARIES";"35";"12594";"64293";"2001##00329989";"Piso";"127200";"0";
"00327267";"SAREB";"Baleares";"Muro";"JUIA";"1";"7458";"64286";"2001##00327267";"Piso";"165400";"0";
"00328933";"SAREB";"Albacete";"Albacete";"CALLE CUATRO PARCELA 104 NAVE 02";"CUATRO";"2006";"62755";"2001##00328933";"Nave";"93500";"0";
"00334735";"SAREB";"Granada";"Granada";"SAN ANTON";"70";"18005";"61470";"2001##00334735";"Local";"567200";"0";
"00329736";"SAREB";"Baleares";"Capdepera";"MAR";"114B";"7580";"61481";"2001##00329736";"Piso";"153200";"0";
"00335055";"SAREB";"Baleares";"Palma";"CAMI DELS REIS";"3";"7011";"61475";"2001##00335055";"Oficina";"160700";"0";
"00331870";"SAREB";"Baleares";"Palma";"DESP.29 CAMI DELS REIS SOLAR 3 3º";"0003";"7011";"61483";"2001##00331870";"Oficina";"141800";"0";
"00330979";"SAREB";"Lleida";"Tarrega";"Urgell";"16";"25300";"61487";"2001##00330979";"Casa";"132700";"0";
"00333727";"SAREB";"Girona";"Salt";"Plaça de Catalunya";"21";"17190";"64248";"2001##00333727";"Piso";"103800";"0";
"00334126";"SAREB";"Baleares";"Alcudia";"CANAL FONDO";"19";"7410";"64258";"2001##00334126";"Chalet";"709600";"0";
"00333399";"SAREB";"Baleares";"Ciutadella";"MERCADAL";"23";"7760";"64264";"2001##00333399";"Piso";"377400";"0";
"00321926";"SAREB";"Madrid";"Madrid";"MATILDE HERNANDEZ";"55";"28025";"74743";"2001##00321926";"Piso";"79700";"0";
"00334208";"SAREB";"Baleares";"Capdepera";"FELIU MOREY AMENGUAL";"6";"7580";"62748";"2001##00334208";"Local";"309800";"0";
"00328247";"SAREB";"Granada";"Illora";"SAN SEBASTIAN";"2";"18260";"62749";"2001##00328247";"Piso";"207500";"0";
"00334569";"SAREB";"Castellón";"Oropesa";"ERIÇO";"301";"12594";"62807";"2001##00334569";"Chalet";"320100";"0";
"00330355";"SAREB";"Granada";"Peligros";"ENCINAR";"33";"18210";"62799";"2001##00330355";"Casa";"223500";"0";
"00330803";"SAREB";"Murcia";"Alcantarilla";"Mayor";"193";"30820";"62797";"2001##00330803";"Oficina";"456800";"0";
"00333770";"SAREB";"Granada";"Gojar";"VISTA NEVADA";"15";"18150";"64365";"2001##00333770";"Piso";"241900";"0";
"00330740";"SAREB";"Girona";"Figueres";"Doctor Pasteur";"S/N";"17600";"64360";"2001##00330740";"Piso";"84600";"0";
"00328277";"SAREB";"Baleares";"Villafranca";"Mestral";"6";"7250";"61400";"2001##00328277";"Chalet";"226400";"0";
"00333859";"SAREB";"Baleares";"Ciutadella";"Jerònia Alzina";"3";"7760";"61394";"2001##00333859";"Piso";"87100";"0";
"00329857";"SAREB";"Alicante";"Catral";"SEVERO OCHOA";"17";"3158";"64400";"2001##00329857";"Local";"352400";"0";
"00330628";"SAREB";"Baleares";"Palma";"DESP.16 CAMI DELS REIS SOLAR 3 3º";"0003";"7011";"64387";"2001##00330628";"Oficina";"179000";"0";
"00330520";"SAREB";"Alicante";"Relleu";"centro comercial Muscaret";"9";"3578";"62774";"2001##00330520";"Local";"107300";"0";
"00334816";"SAREB";"Baleares";"Son";"CALA TUENT,";"5";"7009";"62836";"2001##00334816";"Local";"116300";"0";
"00333744";"SAREB";"Granada";"Almuñecar";"RESIDENCIAL LOS PINOS";"38";"18690";"62837";"2001##00333744";"Casa";"231000";"0";
"00336002";"SAREB";"Alicante";"Altea";"ZUBELDIA";"10";"3590";"61437";"2001##00336002";"Piso";"139200";"0";
"00327421";"SAREB";"Castellón";"Oropesa";"CENTRAL";"44";"12594";"64320";"2001##00327421";"Piso";"73700";"0";
"00332622";"SAREB";"Lleida";"Tarrega";"M. CARRASCO FORMIGUERA";"4133";"25300";"64316";"2001##00332622";"Local";"848900";"0";
"00335368";"SAREB";"Murcia";"Murcia";"El Palmar";"496";"30152";"64342";"2001##00335368";"Piso";"85300";"0";
"00328753";"SAREB";"Baleares";"Sa";"RONDA ESTE";"62";"7420";"61441";"2001##00328753";"Garaje";"12700";"0";
"00329504";"SAREB";"Baleares";"Ses";"BONANZA";"22";"7638";"64337";"2001##00329504";"Piso";"126500";"0";
"00332886";"SAREB";"Barcelona";"El";"ALTA RIBAGORÇA";"10";"8820";"64341";"2001##00332886";"Nave";"0";"16886";
"00335476";"SAREB";"Granada";"Las";"Real de Málaga";"80";"18110";"62825";"2001##00335476";"Local";"135900";"0";
"00330975";"SAREB";"Alicante";"Torrevieja";"SAN PASCUAL";"37";"3181";"62828";"2001##00330975";"Local";"0";"1309";
"00333418";"SAREB";"Almería";"Roquetas";"PABLO PICASSO";"39";"4740";"62811";"2001##00333418";"Piso";"86800";"0";
"00328599";"SAREB";"Baleares";"Sa";"RONDA ESTE";"62";"7420";"62819";"2001##00328599";"Garaje";"24300";"0";
"00318199";"SAREB";"Barcelona";"Sabadell";"PETRARCA";"10";"8206";"51206";"2001##00318199";"Piso";"96900";"0";
"00318178";"SAREB";"Murcia";"Molina";"MADRID";"67";"30500";"53520";"2001##00318178";"Piso";"72400";"0";
"00318133";"SAREB";"Barcelona";"La";"GALCERAN DE ROSANES";"9";"8530";"50927";"2001##00318133";"Piso";"156500";"0";
"00321359";"SAREB";"Zaragoza";"Zaragoza";"PADRE MANJON";"34";"50010";"55649";"2001##00321359";"Piso";"131900";"0";
"00318201";"SAREB";"Barcelona";"Sabadell";"MAUBERME";"11";"8207";"51869";"2001##00318201";"Piso";"108700";"0";
"00321569";"SAREB";"Castellón";"Onda";"PAIS VALENCIA";"6";"12200";"53505";"2001##00321569";"Piso";"92900";"0";
"00318149";"SAREB";"Barcelona";"L'Hospitalet";"POETA LLOMBART";"18";"8906";"53668";"2001##00318149";"Piso";"83300";"0";
"00307670";"SAREB";"Barcelona";"Olost";"INDUSTRIA";"22";"8516";"103651";"2001##00307670";"Nave";"1721900";"0";
"00311345";"SAREB";"Girona";"Girona";"PARE COLL";"12";"17005";"86444";"2001##00311345";"Local";"0";"344";
"00321314";"SAREB";"Tarragona";"Tarragona";"TAQUIGRAF MARTI";"12";"43002";"53488";"2001##00321314";"Piso";"80700";"0";
"00327756";"SAREB";"Girona";"Bordils";"Palamos";"57";"17462";"83454";"2001##00327756";"Piso";"134800";"0";
"00318204";"SAREB";"Barcelona";"Sabadell";"ANIBAL";"9";"8208";"56979";"2001##00318204";"Piso";"69600";"0";
"00321299";"SAREB";"Barcelona";"Premia";"JOAN PRIM";"75";"8330";"56022";"2001##00321299";"Piso";"126300";"0";
"00321265";"SAREB";"Tarragona";"Tarragona";"SANT TOMAS";"0";"43007";"55152";"2001##00321265";"Piso";"61600";"0";
"00318134";"SAREB";"Barcelona";"La";"MORANTA";"23";"8530";"56097";"2001##00318134";"Piso";"175100";"0";
"00321234";"SAREB";"Barcelona";"Canovelles";"INDUSTRIA";"29";"8420";"52831";"2001##00321234";"Piso";"85500";"0";
"00332390";"SAREB";"Murcia";"Murcia";"AVDA JUAN CARLOS I";"?";"30151";"90586";"2001##00332390";"Garaje";"8900";"0";
"00318159";"SAREB";"Lleida";"Lleida";"PRINCEP DE VIANA";"54";"25004";"56868";"2001##00318159";"Piso";"87000";"0";
"00321264";"SAREB";"Barcelona";"Vilanova";"ANCORA";"26";"8800";"54078";"2001##00321264";"Piso";"91100";"0";
"00321295";"SAREB";"Barcelona";"Sabadell";"RAMON JOVE";"7";"8208";"52552";"2001##00321295";"Piso";"59500";"0";
"00318141";"SAREB";"Barcelona";"L'Hospitalet";"DIOGENES";"20";"8905";"56632";"2001##00318141";"Piso";"132000";"0";
"00321270";"SAREB";"Valencia";"Valencia";"SANT JOAN BOSCO";"71";"46019";"50747";"2001##00321270";"Piso";"0";"325";
"00333848";"SAREB";"Málaga";"Cartama";"Alozaina";"5";"29580";"62581";"2001##00333848";"Local";"0";"800";
"00339644";"SAREB";"Las";"Vega";"CL ANTONIO PERERA RIVERO";"1";"35320";"113318";"2001##00339644";"Garaje";"11700";"0";
"00333546";"SAREB";"Baleares";"Inca";"JOVER";"36";"7300";"62599";"2001##00333546";"Piso";"108800";"0";
"00339645";"SAREB";"Las";"Vega";"CL ANTONIO PERERA RIVERO";"1";"35320";"113373";"2001##00339645";"Garaje";"11300";"0";
"00339647";"SAREB";"Las";"Vega";"CL ANTONIO PERERA RIVERO";"1";"35320";"113374";"2001##00339647";"Garaje";"7500";"0";
"00331136";"SAREB";"Baleares";"Villafranca";"MESTRAL";"2";"7250";"62608";"2001##00331136";"Piso";"222000";"0";
"00318283";"SAREB";"Tarragona";"Reus";"COMERÇ";"3";"43206";"54939";"2001##00318283";"Piso";"95500";"0";
"00321335";"SAREB";"Barcelona";"Masquefa";"BONAVISTA";"42";"8783";"53012";"2001##00321335";"Piso";"109200";"0";
"00321333";"SAREB";"Barcelona";"Cerdanyola";"FELICIA XARAU";"3";"8290";"54042";"2001##00321333";"Piso";"78900";"0";
"00334021";"SAREB";"Murcia";"Alhama";"Virgen de Los Dolores";"69";"30840";"63188";"2001##00334021";"Garaje";"5300";"0";
"00318281";"SAREB";"Barcelona";"Badalona";"MOZART";"61";"8917";"53793";"2001##00318281";"Piso";"108000";"0";
"00321221";"SAREB";"Barcelona";"Terrassa";"BURGOS";"32";"8227";"56268";"2001##00321221";"Piso";"112100";"0";
"00320128";"SAREB";"Barcelona";"Badalona";"AMADEU VIVES";"26";"8914";"50933";"2001##00320128";"Piso";"115500";"0";
"00321274";"SAREB";"Madrid";"Meco";"DE LA LUZ";"28";"28880";"55617";"2001##00321274";"Piso";"77000";"0";
"00321213";"SAREB";"Barcelona";"L'Hospitalet";"GENERAL PRIM";"49";"8902";"56596";"2001##00321213";"Piso";"125700";"0";
"00328532";"SAREB";"Barcelona";"Sabadell";"MERINALS";"114";"8205";"83418";"2001##00328532";"Piso";"138700";"0";
"00332809";"SAREB";"Barcelona";"Manresa";"Santpedor";"0015";"8242";"62669";"2001##00332809";"Local";"741700";"0";
"00318387";"SAREB";"Valencia";"Valencia";"MUSICO ESPI";"1";"46019";"52615";"2001##00318387";"Piso";"80300";"0";
"00318384";"SAREB";"Madrid";"Navalcarnero";"RIO EBRO";"4";"28600";"51223";"2001##00318384";"Piso";"120000";"0";
"00318335";"SAREB";"Barcelona";"Barcelona";"BISCAIA";"441";"8027";"55422";"2001##00318335";"Piso";"181400";"0";
"00318359";"SAREB";"Barcelona";"Sant";"TARRAGONA";"14";"8250";"56658";"2001##00318359";"Piso";"87000";"0";
"00320941";"SAREB";"Madrid";"Madrid";"LUIS LOPEZ";"20";"28053";"73543";"2001##00320941";"Piso";"97200";"0";
"00321845";"SAREB";"Alicante";"Jávea/Xàbia";"CRONISTA MOSSEN FEBRER";"15";"3730";"81562";"2001##00321845";"Piso";"94700";"0";
"00335938";"SAREB";"Girona";"Roses";"OSLO";"47";"17480";"80050";"2001##00335938";"Chalet";"378700";"0";
"00335273";"SAREB";"Tarragona";"Ulldecona";"INMACULADA";"16";"43550";"71771";"2001##00335273";"Casa";"85300";"0";
"00300051";"SAREB";"Zaragoza";"Magallon";"Montecillo";"?";"50520";"59659";"2001##00300051";"Nave";"152200";"0";
"00333782";"SAREB";"Valencia";"Valencia";"NAVARRO REVERTE";"6";"46004";"62690";"2001##00333782";"Oficina";"538500";"0";
"00331217";"SAREB";"Baleares";"Capdepera";"VISTABELLA";"18";"7590";"62681";"2001##00331217";"Piso";"395100";"0";
"00329480";"SAREB";"Madrid";"Madrid";"IRLANDA";"4";"28019";"62670";"2001##00329480";"Local";"998500";"0";
"00327501";"SAREB";"Barcelona";"Sabadell";"BRASIL";"40";"8205";"84954";"2001##00327501";"Piso";"106400";"0";
"00331906";"SAREB";"Cádiz";"Sanlucar";"Fariñas";"16";"11540";"62673";"2001##00331906";"Piso";"125900";"0";
"00317016";"SAREB";"Huelva";"Huelva";"PLAN PARCIAL 4 VISTALEGRE-UNIVERSIDAD";"5";"21007";"85847";"2001##00317016";"Garaje";"13000";"0";
"00317835";"SAREB";"Girona";"Salt";"RAMON SAMBOLA";"9";"17190";"51395";"2001##00317835";"Piso";"80500";"0";
"00317829";"SAREB";"Barcelona";"Terrassa";"SANT DAMIA";"53";"8222";"54156";"2001##00317829";"Piso";"90900";"0";
"00317850";"SAREB";"Barcelona";"Sabadell";"PRIORAT";"57";"8207";"56262";"2001##00317850";"Piso";"84600";"0";
"00316885";"SAREB";"Barcelona";"Sentmenat";"ANSELM CLAVE";"41";"8181";"81963";"2001##00316885";"Local";"99100";"0";
"00335837";"SAREB";"Alicante";"Pilar";"DENIA";"3";"3190";"62353";"2001##00335837";"Garaje";"49300";"0";
"00317941";"SAREB";"Madrid";"Madrid";"VALMOJADO";"279";"28047";"51623";"2001##00317941";"Piso";"94000";"0";
"00321766";"SAREB";"Barcelona";"Terrassa";"VELAZQUEZ";"30";"8224";"55180";"2001##00321766";"Piso";"96300";"0";
"00334904";"SAREB";"Girona";"Salt";"Jacinto Benavente";"5";"17190";"88997";"2001##00334904";"Piso";"88100";"0";
"00322193";"SAREB";"Valencia";"Oliva";"VICENTE ANDRES ESTELLES -CARRETERA GANDIA 41-";"10";"46780";"52212";"2001##00322193";"Piso";"74800";"0";
"00317671";"SAREB";"Barcelona";"Vic";"GENERALITAT";"27";"8500";"55776";"2001##00317671";"Piso";"78400";"0";
"00318447";"SAREB";"Madrid";"Parla";"VILLAVERDE";"7";"28981";"51588";"2001##00318447";"Piso";"78800";"0";
"00318422";"SAREB";"Madrid";"Madrid";"CAMINO VIEJO DE LEGANES";"147";"28025";"50496";"2001##00318422";"Piso";"101400";"0";
"00332001";"SAREB";"Murcia";"Alhama";"Virgen de Los Dolores";"69";"30840";"62765";"2001##00332001";"Trastero";"1100";"0";
"00317965";"SAREB";"Barcelona";"Vic";"PLA DEL REMEI";"8";"8500";"50849";"2001##00317965";"Piso";"91700";"0";
"00322365";"SAREB";"Barcelona";"Sabadell";"SALENQUES";"11";"8207";"87799";"2001##00322365";"Piso";"96100";"0";
"00318523";"SAREB";"Murcia";"Mazarron";"DOCTOR MECA";"19";"30860";"54735";"2001##00318523";"Piso";"103900";"0";
"00318076";"SAREB";"Barcelona";"Badalona";"BADALONA";"6";"8917";"53679";"2001##00318076";"Piso";"91100";"0";
"00317962";"SAREB";"Barcelona";"Badalona";"MARCONI";"16";"8913";"53374";"2001##00317962";"Piso";"94100";"0";
"00321667";"SAREB";"Tarragona";"Reus";"RIERA D&amp;apos;ARAGO";"1";"43204";"56351";"2001##00321667";"Piso";"71700";"0";
"00321608";"SAREB";"Murcia";"Santomera";"CARLOS III";"2";"30140";"55773";"2001##00321608";"Piso";"76900";"0";
"00321684";"SAREB";"Madrid";"Collado";"PARQUE SIERRA";"23";"28400";"51974";"2001##00321684";"Piso";"87100";"0";
"00331079";"SAREB";"Barcelona";"Martorell";"DE LA VILA";"43";"8760";"70503";"2001##00331079";"Piso";"108500";"0";
"00319323";"SAREB";"Madrid";"Madrid";"GENERAL RICARDOS";"212";"28025";"56265";"2001##00319323";"Piso";"130400";"0";
"00317988";"SAREB";"Barcelona";"Santa";"SANT ERNEST";"18";"8923";"54822";"2001##00317988";"Piso";"85100";"0";
"00318031";"SAREB";"Barcelona";"Mollet";"NOVA";"93";"8100";"50419";"2001##00318031";"Piso";"109500";"0";
"00318090";"SAREB";"Barcelona";"Barbera";"DOCTOR MORAGAS";"151";"8210";"51508";"2001##00318090";"Piso";"128900";"0";
"00321505";"SAREB";"Barcelona";"Vilanova";"SANT JOAN BOSCO";"10";"8788";"51092";"2001##00321505";"Piso";"92700";"0";
"00318121";"SAREB";"Barcelona";"Badalona";"PAU PIFERRER";"94";"8914";"56781";"2001##00318121";"Piso";"125900";"0";
"00321606";"SAREB";"Barcelona";"Rubi";"MURCIA";"10";"8191";"52066";"2001##00321606";"Piso";"92700";"0";
"00318120";"SAREB";"Barcelona";"Castellter?Ol";"QUADRO";"20";"8183";"50650";"2001##00318120";"Piso";"86000";"0";
"00321595";"SAREB";"Madrid";"Aranjuez";"ZORZALES";"12";"28300";"55048";"2001##00321595";"Piso";"76500";"0";
"00321426";"SAREB";"Tarragona";"Reus";"VIDAL I BARRAQUER";"51";"43205";"51102";"2001##00321426";"Piso";"80900";"0";
"00331527";"SAREB";"Murcia";"Alhama";"VELAZQUEZ";"22";"30840";"63874";"2001##00331527";"Piso";"59900";"0";
"00327834";"SAREB";"Murcia";"Alhama";"ISLA CEBU";"21";"30840";"65195";"2001##00327834";"Piso";"59900";"0";
"00335264";"SAREB";"Murcia";"Alhama";"ISLA CEBU";"21";"30840";"65349";"2001##00335264";"Piso";"61500";"0";
"00318130";"SAREB";"Barcelona";"Vic";"TONA";"3";"8500";"56172";"2001##00318130";"Piso";"69000";"0";
"00321589";"SAREB";"Madrid";"Fuenlabrada";"COLOMBIA";"31";"28945";"52548";"2001##00321589";"Piso";"109200";"0";
"00318066";"SAREB";"Barcelona";"Terrassa";"COLOM";"348";"8223";"50579";"2001##00318066";"Piso";"88500";"0";
"00334210";"SAREB";"Murcia";"Alhama";"Virgen de Los Dolores";"69";"30840";"64503";"2001##00334210";"Piso";"55500";"0";
"00317980";"SAREB";"Barcelona";"Gava";"JOAN MARAGALL";"16";"8850";"55526";"2001##00317980";"Piso";"153400";"0";
"00321550";"SAREB";"Tarragona";"Reus";"BISBE GRAU";"13";"43202";"53172";"2001##00321550";"Piso";"74800";"0";
"00328715";"SAREB";"Murcia";"Alhama";"ISLA CEBU";"21";"30840";"63448";"2001##00328715";"Piso";"61500";"0";
"00321554";"SAREB";"Barcelona";"Odena";"SANT MIQUEL";"7";"8711";"52875";"2001##00321554";"Piso";"81100";"0";
"00320927";"SAREB";"Barcelona";"Badalona";"URA";"27";"8914";"103803";"2001##00320927";"Piso";"96200";"0";
"00316900";"SAREB";"Barcelona";"Viladecans";"ALZINA";"5";"8840";"88986";"2001##00316900";"Local";"313200";"0";
"00316754";"SAREB";"Barcelona";"Sant";"ANOIA";"29";"8740";"88431";"2001##00316754";"Local";"118900";"0";
"00317283";"SAREB";"Barcelona";"Badalona";"SIMANCAS";"5";"8918";"52410";"2001##00317283";"Ático";"123600";"0";
"00317149";"SAREB";"Barcelona";"Barcelona";"FASTENRATH";"131";"8035";"85387";"2001##00317149";"Trastero";"105400";"0";
"00319652";"SAREB";"Murcia";"Lorca";"ANGELES";"4";"30800";"53771";"2001##00319652";"Piso";"71300";"0";
"00319557";"SAREB";"Barcelona";"Rubi";"SABADELL";"16";"8191";"52527";"2001##00319557";"Piso";"108700";"0";
"00319804";"SAREB";"Valencia";"Valencia";"ARQUITECTO TOLSA";"1";"46019";"53061";"2001##00319804";"Piso";"0";"300";
"00301658";"SAREB";"Madrid";"Fuenlabrada";"TESILLO";"15";"28944";"108192";"2001##00301658";"Piso";"148900";"0";
"00339543";"SAREB";"Lleida";"Lleida";"CL NOU";"12";"25002";"108084";"2001##00339543";"Local";"161000";"0";
"00318734";"SAREB";"Álava";"Vitoria/Gasteiz";"HUETOS";"107";"1191";"51183";"2001##00318734";"Piso";"102100";"0";
"00320761";"SAREB";"Barcelona";"Badalona";"RICHARD STRAUSS";"28";"8914";"53868";"2001##00320761";"Piso";"148400";"0";
"00321017";"SAREB";"Barcelona";"Sant";"LES CLOTES";"31";"8189";"51748";"2001##00321017";"Piso";"114300";"0";
"00316838";"SAREB";"Barcelona";"L'Hospitalet";"RIERA BLANCA";"158";"8903";"118623";"2001##00316838";"Local";"161600";"0";
"00317895";"SAREB";"Madrid";"Madrid";"MALGRAT DE MAR";"8";"28038";"54593";"2001##00317895";"Piso";"96900";"0";
"00336877";"SAREB";"Zaragoza";"Alagon";"POYANOS, 54 GARAJE 1";"?";"50630";"120013";"2001##00336877";"Garaje";"24500";"0";
"00336899";"SAREB";"Zaragoza";"Alagon";"POYANOS, 54 GARAJE 8";"1";"50630";"120009";"2001##00336899";"Garaje";"26400";"0";
"00321079";"SAREB";"Tarragona";"Cunit";"MONTBLANC";"2";"43881";"56231";"2001##00321079";"Piso";"71300";"0";
"00321095";"SAREB";"Murcia";"Torre";"MUSEO";"15";"30700";"50511";"2001##00321095";"Piso";"61500";"0";
"00320808";"SAREB";"Barcelona";"Terrassa";"MOSSEN ANGEL RODAMILANS";"163";"8222";"50211";"2001##00320808";"Piso";"90600";"0";
"00319071";"SAREB";"Barcelona";"Sabadell";"CONCORDIA";"59";"8206";"50911";"2001##00319071";"Piso";"120300";"0";
"00335105";"SAREB";"Baleares";"Sa";"GRAN";"33-35";"7420";"97087";"2001##00335105";"Piso";"146300";"0";
"00321099";"SAREB";"Girona";"Llagostera";"MAJOR";"2";"17240";"54245";"2001##00321099";"Piso";"70400";"0";
"00320244";"SAREB";"Tarragona";"Creixell";"SANT ANTONI";"7";"43839";"52285";"2001##00320244";"Piso";"167500";"0";
"00320873";"SAREB";"Barcelona";"Sabadell";"SAU";"111";"8202";"53253";"2001##00320873";"Piso";"89900";"0";
"00317412";"SAREB";"Madrid";"Madrid";"MARCELINO ROA VAZQUEZ";"14";"28017";"56158";"2001##00317412";"Piso";"89800";"0";
"00320875";"SAREB";"Tarragona";"Torredembarra";"DE LA ERA";"31";"43830";"53774";"2001##00320875";"Piso";"119500";"0";
"00317913";"SAREB";"Barcelona";"Rubi";"SABADELL";"52";"8191";"55023";"2001##00317913";"Piso";"75600";"0";
"00320988";"SAREB";"Lleida";"Lleida";"RIU FRANCOLI";"5";"25001";"57014";"2001##00320988";"Piso";"64100";"0";
"00329768";"SAREB";"Alicante";"Jacarilla";"RAMON Y CAJAL";"3";"3310";"64809";"2001##00329768";"Trastero";"8700";"0";
"00336924";"SAREB";"Alicante";"Almoradi";"CL Reina, edif. Valper IV, nº 8,";"IV";"3160";"106233";"2001##00336924";"Piso";"82100";"0";
"00300896";"SAREB";"Lleida";"Lleida";"CORREGIDOR ESCOFET";"60";"25005";"94887";"2001##00300896";"Local";"100200";"0";
"00300897";"SAREB";"Lleida";"Lleida";"CORREGIDOR ESCOFET";"60";"25005";"94888";"2001##00300897";"Local";"98600";"0";
"00317973";"SAREB";"Girona";"Salt";"ANGEL GUIMERA";"70";"17190";"56267";"2001##00317973";"Piso";"73900";"0";
"00317952";"SAREB";"Barcelona";"L'Hospitalet";"VALETA";"7";"8906";"54396";"2001##00317952";"Piso";"89600";"0";
"00318862";"SAREB";"Barcelona";"Terrassa";"MARIA AUXILIADORA";"34";"8224";"50333";"2001##00318862";"Piso";"79400";"0";
"00317847";"SAREB";"Barcelona";"Mollet";"SANT JORDI";"39";"8100";"51745";"2001##00317847";"Piso";"110900";"0";
"00317816";"SAREB";"Barcelona";"Igualada";"DELICIES";"10";"8700";"56710";"2001##00317816";"Piso";"100000";"0";
"00321979";"SAREB";"Barcelona";"Terrassa";"FRANCO CONDADO";"246";"8224";"88294";"2001##00321979";"Piso";"135600";"0";
"00319863";"SAREB";"Barcelona";"Badalona";"CALDERON DE LA BARCA";"92";"8914";"56339";"2001##00319863";"Piso";"98900";"0";
"00316960";"SAREB";"Barcelona";"Martorell";"VILA";"1";"8760";"86020";"2001##00316960";"Garaje";"9900";"0";
